date,customerID,productID,payment,amount,price,cost,category
2017-04-12,45042,54910,paypal,1,312.72,184.77,specialty
2017-06-29,48906,34413,cash,2,29.8,15.34,emergency
2017-08-13,2065,82560,cash,1,658.88,330.44,emergency
2017-04-20,80977,50304,credit card,1,95.66,30.34,specialty
2017-10-21,72173,11138,cash,1,17.45,10.41,emergency
2017-03-06,98388,81165,paypal,2,700.72,387.72,emergency
2017-09-24,68108,9072,credit card,3,97.04,43.04,emergency
2017-03-11,7266,87212,credit card,2,694.73,364.1,specialty
2017-01-25,27453,87212,paypal,2,694.73,364.1,specialty
2017-12-06,51978,61070,paypal,2,942.04,496.72,specialty
2017-12-11,8874,76290,paypal,2,692.84,382.05,emergency
2017-12-12,61290,60974,paypal,3,866.72,290.78,specialty
2017-07-24,85091,96506,paypal,1,262.78,100.68,emergency
2017-10-15,73310,11138,paypal,2,17.45,10.41,emergency
2017-08-11,14269,40784,credit card,1,125.79,47.53,specialty
2017-10-12,98048,82560,credit card,1,658.88,330.44,emergency
2017-11-05,17695,55593,credit card,1,73.52,35.49,emergency
2017-11-16,53396,87212,credit card,2,694.73,364.1,specialty
2017-08-20,15477,11138,paypal,3,17.45,10.41,emergency
2017-12-06,56379,78934,cash,3,586.96,264.75,specialty
2017-05-26,50038,37269,cash,2,93.61,50.52,emergency
2017-02-16,37866,75775,paypal,2,550.33,298.61,specialty
2017-12-17,53904,86205,paypal,3,284.07,132.35,emergency
2017-07-13,85815,15847,paypal,3,207.94,84.67,emergency
2017-06-26,70991,8632,paypal,1,561.63,270.51,emergency
2017-05-02,13304,75775,credit card,1,550.33,298.61,specialty
2017-05-15,15769,88698,credit card,1,29.54,10.35,specialty
2017-01-09,67477,82560,paypal,1,658.88,330.44,emergency
2017-04-04,1814,86064,credit card,1,589.82,185,emergency
2017-05-13,64608,70159,paypal,1,905.96,345.4,emergency
2017-01-10,79200,32310,credit card,1,451.42,139.76,emergency
2017-04-10,20734,34413,credit card,3,29.8,15.34,emergency
2017-06-01,93226,34719,paypal,3,176.03,76.99,emergency
2017-04-17,79707,25426,cash,3,146.15,75.92,emergency
2017-01-03,35173,16224,credit card,3,85.77,36.61,specialty
2017-02-24,15037,29552,credit card,2,319.41,124.27,emergency
2017-09-04,7266,86064,cash,3,589.82,185,emergency
2017-06-23,54569,32310,cash,1,451.42,139.76,emergency
2017-11-16,36209,81136,paypal,1,45.9,23.98,emergency
2017-09-24,31647,27188,cash,2,574.61,339.91,emergency
2017-04-19,30018,7234,credit card,1,351.14,171.11,specialty
2017-01-04,76472,47613,credit card,1,289.03,114.52,specialty
2017-04-28,3513,18541,paypal,1,393.71,128.61,emergency
2017-07-29,86736,32738,cash,1,343.38,105.14,emergency
2017-03-15,32359,61070,paypal,2,942.04,496.72,specialty
2017-03-13,46745,8403,credit card,2,560.74,234.89,emergency
2017-12-26,58797,37269,cash,3,93.61,50.52,emergency
2017-04-15,56554,50304,paypal,3,95.66,30.34,specialty
2017-10-17,65695,54910,credit card,2,312.72,184.77,specialty
2017-01-31,51374,55593,credit card,1,73.52,35.49,emergency
2017-12-07,74288,75775,cash,1,550.33,298.61,specialty
2017-08-23,41419,27578,paypal,1,458.31,269.8,emergency
2017-09-06,89754,9947,cash,2,919.18,506.98,specialty
2017-01-13,88129,60974,credit card,3,866.72,290.78,specialty
2017-01-24,43613,40784,paypal,3,125.79,47.53,specialty
2017-08-13,30329,81165,paypal,1,700.72,387.72,emergency
2017-10-31,75570,75593,paypal,3,23.5,10.06,specialty
2017-06-04,42926,96506,paypal,3,262.78,100.68,emergency
2017-05-21,66992,96001,credit card,3,635.86,320.37,specialty
2017-02-25,76203,70159,paypal,1,905.96,345.4,emergency
2017-10-10,56494,62077,credit card,2,704.49,246.24,specialty
2017-07-20,18796,78934,paypal,3,586.96,264.75,specialty
2017-09-07,35777,32738,paypal,3,343.38,105.14,emergency
2017-04-11,85997,82560,credit card,1,658.88,330.44,emergency
2017-01-05,39151,50304,paypal,1,95.66,30.34,specialty
2017-01-21,26120,54910,credit card,2,312.72,184.77,specialty
2017-05-30,72399,78934,cash,3,586.96,264.75,specialty
2017-02-19,69961,76290,cash,3,692.84,382.05,emergency
2017-03-18,4722,72230,cash,3,465.78,174.91,emergency
2017-04-18,15284,81165,credit card,2,700.72,387.72,emergency
2017-01-16,31147,87212,cash,3,694.73,364.1,specialty
2017-04-23,85027,11138,cash,2,17.45,10.41,emergency
2017-04-17,51385,96506,paypal,3,262.78,100.68,emergency
2017-10-21,20884,60230,cash,2,237.78,96.54,specialty
2017-12-19,83583,8632,paypal,1,561.63,270.51,emergency
2017-06-12,87367,27188,cash,2,574.61,339.91,emergency
2017-03-07,86266,96506,paypal,3,262.78,100.68,emergency
2017-02-20,16298,18541,paypal,3,393.71,128.61,emergency
2017-08-26,37347,8403,cash,3,560.74,234.89,emergency
2017-10-19,22015,27410,credit card,3,240.23,84.42,specialty
2017-12-14,50789,27188,credit card,3,574.61,339.91,emergency
2017-05-11,16245,27578,cash,1,458.31,269.8,emergency
2017-01-15,53396,28440,credit card,3,415.08,214.57,emergency
2017-06-11,30750,8403,paypal,2,560.74,234.89,emergency
2017-10-16,43302,70159,credit card,3,905.96,345.4,emergency
2017-09-05,6720,76290,credit card,2,692.84,382.05,emergency
2017-05-01,4698,75593,credit card,1,23.5,10.06,specialty
2017-02-23,43967,27188,cash,2,574.61,339.91,emergency
2017-08-31,46973,22538,credit card,3,445.45,182.46,specialty
2017-09-26,19699,88698,credit card,3,29.54,10.35,specialty
2017-05-03,20221,10130,credit card,2,767.88,417.93,specialty
2017-04-22,62608,54910,credit card,1,312.72,184.77,specialty
2017-09-18,87622,2002,credit card,3,799.99,407.3,emergency
2017-09-16,6073,79954,credit card,2,106.01,47.34,emergency
2017-07-24,15037,75775,credit card,3,550.33,298.61,specialty
2017-10-12,38660,81165,credit card,1,700.72,387.72,emergency
2017-09-06,93142,15847,paypal,3,207.94,84.67,emergency
2017-09-23,5436,60974,cash,3,866.72,290.78,specialty
2017-12-11,67473,10130,paypal,2,767.88,417.93,specialty
2017-07-12,53904,60974,credit card,3,866.72,290.78,specialty
2017-10-29,1108,96506,credit card,2,262.78,100.68,emergency
2017-01-12,17715,91230,credit card,3,703.77,408.07,emergency
2017-06-26,51721,17731,paypal,3,719.5,404.38,specialty
2017-10-01,67494,25426,cash,1,146.15,75.92,emergency
2017-07-27,32689,70159,credit card,1,905.96,345.4,emergency
2017-11-23,4500,37269,cash,1,93.61,50.52,emergency
2017-03-21,29894,10130,paypal,2,767.88,417.93,specialty
2017-10-02,93156,32310,credit card,2,451.42,139.76,emergency
2017-08-06,78288,24221,cash,2,933.45,291.74,specialty
2017-02-06,4682,25426,paypal,2,146.15,75.92,emergency
2017-03-16,63692,9947,cash,1,919.18,506.98,specialty
2017-03-21,5094,15918,credit card,3,175.76,87.34,specialty
2017-08-21,81160,27410,cash,1,240.23,84.42,specialty
2017-07-04,40196,72230,cash,1,465.78,174.91,emergency
2017-08-12,70212,9072,paypal,2,97.04,43.04,emergency
2017-05-22,67151,32310,paypal,3,451.42,139.76,emergency
2017-11-05,79853,9947,credit card,1,919.18,506.98,specialty
2017-05-13,47520,16224,cash,2,85.77,36.61,specialty
2017-08-01,35179,75593,credit card,1,23.5,10.06,specialty
2017-06-21,17715,87212,paypal,3,694.73,364.1,specialty
2017-03-30,73660,61070,credit card,2,942.04,496.72,specialty
2017-01-10,47751,61070,paypal,2,942.04,496.72,specialty
2017-03-16,93317,13013,cash,2,373.37,123.44,specialty
2017-01-26,89184,28440,credit card,2,415.08,214.57,emergency
2017-10-19,64039,32738,credit card,1,343.38,105.14,emergency
2017-02-26,27453,15918,credit card,2,175.76,87.34,specialty
2017-06-01,72053,96506,credit card,1,262.78,100.68,emergency
2017-11-20,91735,75775,cash,2,550.33,298.61,specialty
2017-06-13,10591,99445,credit card,1,74.29,28.26,specialty
2017-01-13,99925,34719,cash,2,176.03,76.99,emergency
2017-02-09,29809,15847,credit card,2,207.94,84.67,emergency
2017-01-15,25984,60974,cash,3,866.72,290.78,specialty
2017-07-16,64350,42029,credit card,3,920.94,543.9,emergency
2017-05-27,55742,43446,credit card,1,879.47,-99,emergency
2017-12-24,14269,85702,credit card,2,326.84,168.31,emergency
2017-10-28,89754,34719,cash,1,176.03,76.99,emergency
2017-11-14,45070,27578,cash,2,458.31,269.8,emergency
2017-11-02,95081,70159,cash,3,905.96,345.4,emergency
2017-03-28,75570,81136,credit card,2,45.9,23.98,emergency
2017-11-17,44953,15918,credit card,2,175.76,87.34,specialty
2017-03-03,83782,27188,credit card,1,574.61,339.91,emergency
2017-05-21,80542,15847,credit card,2,207.94,84.67,emergency
2017-01-06,22916,37524,cash,3,448.03,177.37,emergency
2017-12-02,55742,34413,paypal,2,29.8,15.34,emergency
2017-07-27,56554,51943,cash,1,652.13,376.21,specialty
2017-12-20,51721,2002,credit card,3,799.99,407.3,emergency
2017-03-26,63603,9072,paypal,3,97.04,43.04,emergency
2017-09-22,75371,51943,cash,1,652.13,376.21,specialty
2017-06-18,57425,40784,credit card,3,125.79,47.53,specialty
2017-03-05,15149,47613,cash,1,289.03,114.52,specialty
2017-09-25,89505,37524,cash,1,448.03,177.37,emergency
2017-03-19,27784,8403,paypal,2,560.74,234.89,emergency
2017-03-16,29522,8403,paypal,2,560.74,234.89,emergency
2017-10-28,13416,24221,paypal,2,933.45,291.74,specialty
2017-09-11,62608,96001,cash,2,635.86,320.37,specialty
2017-11-06,88129,34719,credit card,2,176.03,76.99,emergency
2017-11-06,79438,22538,paypal,1,445.45,182.46,specialty
2017-05-14,27453,28088,paypal,2,697.08,386.5,specialty
2017-06-27,76967,50304,credit card,1,95.66,30.34,specialty
2017-06-09,91292,11138,paypal,2,17.45,10.41,emergency
2017-07-20,99624,25426,paypal,1,146.15,75.92,emergency
2017-12-03,72173,96001,paypal,3,635.86,320.37,specialty
2017-01-31,35044,34082,paypal,1,40.67,12.21,specialty
2017-07-19,61755,50304,paypal,2,95.66,30.34,specialty
2017-09-15,99001,37269,paypal,2,93.61,50.52,emergency
2017-09-07,23243,29552,cash,1,319.41,124.27,emergency
2017-08-17,75271,25031,cash,2,548.78,226.66,emergency
2017-04-29,54569,13013,cash,2,373.37,123.44,specialty
2017-08-12,58082,29552,cash,1,319.41,124.27,emergency
2017-07-24,15142,18541,credit card,3,393.71,128.61,emergency
2017-01-25,83058,18541,paypal,2,393.71,128.61,emergency
2017-06-16,75631,28440,paypal,2,415.08,214.57,emergency
2017-12-28,91792,9072,cash,2,97.04,43.04,emergency
2017-10-22,52937,17731,credit card,3,719.5,404.38,specialty
2017-02-18,45175,8632,cash,1,561.63,270.51,emergency
2017-01-11,29809,60230,credit card,2,237.78,96.54,specialty
2017-01-17,93156,34719,paypal,2,176.03,76.99,emergency
2017-03-14,58797,16224,credit card,1,85.77,36.61,specialty
2017-01-06,7266,81165,credit card,1,700.72,387.72,emergency
2017-01-19,43967,32738,cash,3,343.38,105.14,emergency
2017-09-30,6543,72230,cash,2,465.78,174.91,emergency
2017-04-30,49737,16224,paypal,3,85.77,36.61,specialty
2017-04-03,98048,88698,paypal,1,29.54,10.35,specialty
2017-06-10,99638,24221,paypal,3,933.45,291.74,specialty
2017-02-07,72053,29656,cash,1,76.76,45.74,emergency
2017-09-23,21263,60974,paypal,3,866.72,290.78,specialty
2017-03-04,6590,60230,cash,1,237.78,96.54,specialty
2017-11-22,76472,37524,cash,3,448.03,177.37,emergency
2017-11-29,76212,51943,credit card,3,652.13,376.21,specialty
2017-04-18,32340,47613,cash,1,289.03,114.52,specialty
2017-09-14,32769,76290,cash,1,692.84,382.05,emergency
2017-03-18,19296,15847,paypal,1,207.94,84.67,emergency
2017-04-09,97036,70159,cash,3,905.96,345.4,emergency
2017-04-29,17415,18541,credit card,2,393.71,128.61,emergency
2017-07-03,26008,54910,credit card,2,312.72,184.77,specialty
2017-12-18,52661,17731,paypal,2,719.5,404.38,specialty
2017-08-07,25913,32738,credit card,2,343.38,105.14,emergency
2017-11-06,53191,24221,cash,2,933.45,291.74,specialty
2017-06-08,24857,24221,paypal,2,933.45,291.74,specialty
2017-09-17,6543,91230,credit card,2,703.77,408.07,emergency
2017-06-10,76367,37269,paypal,2,93.61,50.52,emergency
2017-04-15,53075,24221,paypal,3,933.45,291.74,specialty
2017-02-09,6543,34719,cash,2,176.03,76.99,emergency
2017-08-30,24715,91230,credit card,1,703.77,408.07,emergency
2017-07-24,69141,62077,cash,3,704.49,246.24,specialty
2017-02-06,45885,17731,cash,3,719.5,404.38,specialty
2017-12-09,4140,28440,credit card,2,415.08,214.57,emergency
2017-10-15,76025,18541,cash,1,393.71,128.61,emergency
2017-12-18,15589,76290,credit card,1,692.84,382.05,emergency
2017-06-08,40196,9072,paypal,1,97.04,43.04,emergency
2017-06-12,33752,24221,cash,2,933.45,291.74,specialty
2017-02-26,45042,28088,cash,3,697.08,386.5,specialty
2017-09-04,66361,9947,credit card,3,919.18,506.98,specialty
2017-01-09,54006,96001,paypal,3,635.86,320.37,specialty
2017-05-02,15769,17731,cash,1,719.5,404.38,specialty
2017-05-10,58082,16224,credit card,3,85.77,36.61,specialty
2017-03-29,92579,2002,credit card,2,799.99,407.3,emergency
2017-06-14,33163,43446,paypal,3,879.47,-99,emergency
2017-12-01,39188,34413,cash,1,29.8,15.34,emergency
2017-04-16,58443,89266,paypal,2,786.91,339.3,specialty
2017-09-17,83782,13013,paypal,2,373.37,123.44,specialty
2017-11-15,56494,75593,paypal,1,23.5,10.06,specialty
2017-12-08,50789,85702,cash,2,326.84,168.31,emergency
2017-06-03,15219,60974,credit card,3,866.72,290.78,specialty
2017-05-09,90007,81136,cash,2,45.9,23.98,emergency
2017-09-29,79567,11138,cash,1,17.45,10.41,emergency
2017-10-08,32359,78934,credit card,1,586.96,264.75,specialty
2017-09-16,46384,72230,credit card,3,465.78,174.91,emergency
2017-07-26,55415,72230,cash,1,465.78,174.91,emergency
2017-09-20,1625,27578,paypal,3,458.31,269.8,emergency
2017-03-09,13379,27410,credit card,1,240.23,84.42,specialty
2017-03-27,45042,28088,credit card,2,697.08,386.5,specialty
2017-10-09,69578,8403,paypal,3,560.74,234.89,emergency
2017-06-29,72053,16224,paypal,3,85.77,36.61,specialty
2017-10-19,25377,81165,credit card,1,700.72,387.72,emergency
2017-11-15,57691,10130,cash,3,767.88,417.93,specialty
2017-03-23,2211,79954,credit card,1,106.01,47.34,emergency
2017-11-28,98388,29656,paypal,1,76.76,45.74,emergency
2017-07-30,19687,2002,paypal,1,799.99,407.3,emergency
2017-04-24,93156,85702,cash,2,326.84,168.31,emergency
2017-04-10,67830,47613,credit card,2,289.03,114.52,specialty
2017-10-01,31347,28088,paypal,3,697.08,386.5,specialty
2017-04-22,35586,99445,paypal,2,74.29,28.26,specialty
2017-04-23,85815,43446,cash,1,879.47,-99,emergency
2017-05-12,54714,70159,paypal,3,905.96,345.4,emergency
2017-05-15,45033,28440,credit card,3,415.08,214.57,emergency
2017-12-12,34875,17731,cash,1,719.5,404.38,specialty
2017-09-28,46557,91230,cash,1,703.77,408.07,emergency
2017-01-29,52991,28088,cash,1,697.08,386.5,specialty
2017-03-30,27939,61070,credit card,1,942.04,496.72,specialty
2017-08-16,71202,34719,paypal,1,176.03,76.99,emergency
2017-04-19,67671,99445,credit card,2,74.29,28.26,specialty
2017-07-23,67570,28440,paypal,1,415.08,214.57,emergency
2017-02-05,82849,87212,credit card,2,694.73,364.1,specialty
2017-10-23,6709,29656,paypal,2,76.76,45.74,emergency
2017-09-01,47314,79954,paypal,3,106.01,47.34,emergency
2017-03-26,84839,55593,credit card,2,73.52,35.49,emergency
2017-08-10,22404,9072,paypal,3,97.04,43.04,emergency
2017-12-12,62455,87212,cash,3,694.73,364.1,specialty
2017-10-27,16245,27188,paypal,3,574.61,339.91,emergency
2017-11-28,15750,86064,paypal,2,589.82,185,emergency
2017-08-27,26768,78934,credit card,1,586.96,264.75,specialty
2017-07-23,8554,7234,cash,2,351.14,171.11,specialty
2017-04-30,41174,16224,credit card,2,85.77,36.61,specialty
2017-02-21,56375,32738,cash,2,343.38,105.14,emergency
2017-02-10,44522,50304,cash,1,95.66,30.34,specialty
2017-05-05,61290,76290,paypal,2,692.84,382.05,emergency
2017-02-27,38523,37269,paypal,1,93.61,50.52,emergency
2017-10-16,69052,62077,cash,2,704.49,246.24,specialty
2017-08-27,83782,96506,cash,3,262.78,100.68,emergency
2017-01-18,32056,99445,credit card,2,74.29,28.26,specialty
2017-10-16,56379,82560,cash,3,658.88,330.44,emergency
2017-03-04,45057,16224,cash,1,85.77,36.61,specialty
2017-11-15,89900,82560,cash,1,658.88,330.44,emergency
2017-01-26,23090,9072,cash,1,97.04,43.04,emergency
2017-09-27,76025,42029,paypal,1,920.94,543.9,emergency
2017-05-11,76688,16224,cash,1,85.77,36.61,specialty
2017-07-07,38660,34082,paypal,1,40.67,12.21,specialty
2017-01-22,32340,27410,credit card,2,240.23,84.42,specialty
2017-10-10,45175,81165,credit card,3,700.72,387.72,emergency
2017-03-13,65137,61070,paypal,2,942.04,496.72,specialty
2017-01-24,81690,27188,credit card,3,574.61,339.91,emergency
2017-08-24,32359,8632,paypal,1,561.63,270.51,emergency
2017-09-04,93156,86064,cash,2,589.82,185,emergency
2017-09-05,28102,82560,cash,1,658.88,330.44,emergency
2017-09-16,69141,72114,cash,2,257.33,96.49,specialty
2017-02-13,52575,81165,cash,2,700.72,387.72,emergency
2017-09-27,99501,85702,paypal,3,326.84,168.31,emergency
2017-11-03,35173,51943,paypal,1,652.13,376.21,specialty
2017-04-24,1125,28088,credit card,2,697.08,386.5,specialty
2017-02-03,52073,34413,paypal,1,29.8,15.34,emergency
2017-11-28,26276,72230,credit card,1,465.78,174.91,emergency
2017-09-06,55373,34413,credit card,1,29.8,15.34,emergency
2017-06-07,87378,91230,paypal,1,703.77,408.07,emergency
2017-12-22,69052,37269,credit card,3,93.61,50.52,emergency
2017-04-13,84115,18541,cash,1,393.71,128.61,emergency
2017-10-13,53075,24221,paypal,3,933.45,291.74,specialty
2017-01-02,69946,60974,cash,2,866.72,290.78,specialty
2017-04-10,4500,96001,credit card,2,635.86,320.37,specialty
2017-05-06,99501,96001,credit card,1,635.86,320.37,specialty
2017-12-25,42137,8403,paypal,1,560.74,234.89,emergency
2017-03-05,62608,9072,paypal,2,97.04,43.04,emergency
2017-07-29,32689,27188,cash,1,574.61,339.91,emergency
2017-04-01,91370,29552,cash,3,319.41,124.27,emergency
2017-06-13,85027,70159,paypal,2,905.96,345.4,emergency
2017-07-29,78795,76290,credit card,2,692.84,382.05,emergency
2017-12-22,25249,18541,paypal,3,393.71,128.61,emergency
2017-02-04,3746,89266,cash,1,786.91,339.3,specialty
2017-06-28,55373,18541,cash,3,393.71,128.61,emergency
2017-06-02,27665,82560,cash,1,658.88,330.44,emergency
2017-03-03,57069,62077,paypal,3,704.49,246.24,specialty
2017-09-26,66721,61070,paypal,3,942.04,496.72,specialty
2017-12-06,26768,85702,cash,3,326.84,168.31,emergency
2017-12-22,12993,9947,cash,2,919.18,506.98,specialty
2017-02-10,99001,91230,paypal,2,703.77,408.07,emergency
2017-05-18,25377,50304,credit card,3,95.66,30.34,specialty
2017-12-11,85419,32310,paypal,3,451.42,139.76,emergency
2017-02-04,88129,96506,paypal,1,262.78,100.68,emergency
2017-06-28,13508,15918,credit card,3,175.76,87.34,specialty
2017-08-11,51374,13013,paypal,2,373.37,123.44,specialty
2017-01-07,91292,15918,credit card,1,175.76,87.34,specialty
2017-11-21,97755,81136,cash,3,45.9,23.98,emergency
2017-05-01,23090,81165,cash,1,700.72,387.72,emergency
2017-12-06,42955,96001,cash,3,635.86,320.37,specialty
2017-05-18,38985,8632,credit card,3,561.63,270.51,emergency
2017-08-18,74970,51943,credit card,1,652.13,376.21,specialty
2017-07-10,4176,43446,paypal,1,879.47,-99,emergency
2017-04-02,90231,7234,credit card,2,351.14,171.11,specialty
2017-07-26,15589,55593,paypal,2,73.52,35.49,emergency
2017-08-12,51978,70159,paypal,3,905.96,345.4,emergency
2017-11-19,65841,16224,credit card,3,85.77,36.61,specialty
2017-06-25,67494,42029,paypal,3,920.94,543.9,emergency
2017-10-09,95029,29656,paypal,3,76.76,45.74,emergency
2017-02-11,56659,29552,cash,2,319.41,124.27,emergency
2017-10-02,93576,27578,credit card,2,458.31,269.8,emergency
2017-07-02,89871,25031,cash,2,548.78,226.66,emergency
2017-04-23,13024,27188,credit card,2,574.61,339.91,emergency
2017-12-26,17083,29656,paypal,1,76.76,45.74,emergency
2017-12-08,55187,85702,cash,1,326.84,168.31,emergency
2017-06-11,48102,82560,credit card,2,658.88,330.44,emergency
2017-05-11,16326,29656,credit card,3,76.76,45.74,emergency
2017-07-23,30750,37269,credit card,1,93.61,50.52,emergency
2017-06-15,5414,15918,paypal,3,175.76,87.34,specialty
2017-07-06,89900,86205,cash,1,284.07,132.35,emergency
2017-08-16,51203,8403,cash,1,560.74,234.89,emergency
2017-08-17,49480,81136,credit card,3,45.9,23.98,emergency
2017-01-18,77699,37524,paypal,3,448.03,177.37,emergency
